Date,Open,High,Low,Close,Volume
2020-01-01 00:00:00+05:30,675.9567319058502,680.0089133736869,670.3905929951953,672.2162475585938,14004468
2020-01-02 00:00:00+05:30,673.2849207275859,686.1762083080744,673.2849207275859,683.6602783203125,17710316
2020-01-03 00:00:00+05:30,682.6360622006584,686.4878962665452,678.1831277621862,684.4840698242188,20984698
2020-01-06 00:00:00+05:30,676.8471984455604,680.3649817308929,667.0507082361115,668.6092529296875,24519177
2020-01-07 00:00:00+05:30,676.4018734988883,683.3039746836643,673.9527657511211,678.8955688476562,16683622
2020-01-08 00:00:00+05:30,674.6207976476823,683.2817317108661,672.3943304886236,673.7969970703125,16047902
2020-01-09 00:00:00+05:30,685.1297860788776,690.2061149022059,681.8568773480174,689.3155517578125,14982742
2020-01-10 00:00:00+05:30,691.0521443605163,693.7461870259668,685.5972965193916,689.15966796875,12478359
2020-01-13 00:00:00+05:30,688.0018555733295,694.0800969009713,685.0406443123888,687.4006958007812,18282382
2020-01-14 00:00:00+05:30,685.7532461085189,690.2061811582291,677.6711767218139,681.0331420898438,15816535
2020-01-15 00:00:00+05:30,683.9052640096224,685.7086841864183,676.068070171922,678.5617065429688,15817859
2020-01-16 00:00:00+05:30,680.8549279318096,687.244866778881,680.4095869331176,684.8179931640625,12847975
2020-01-17 00:00:00+05:30,691.7645940988411,705.7690846391494,691.6310096398801,704.0101928710938,29463471
2020-01-20 00:00:00+05:30,716.4784286658733,716.4784286658733,679.6971043882497,682.3466186523438,32545850
2020-01-21 00:00:00+05:30,680.6767527586403,688.3580668407448,677.737775908007,683.0368041992188,18922720
2020-01-22 00:00:00+05:30,687.534328261155,688.7588822425179,681.7900179448524,682.7919311523438,10322817
2020-01-23 00:00:00+05:30,684.1945779592724,686.6214514994721,677.1589513580537,679.8975219726562,11247739
2020-01-24 00:00:00+05:30,679.9643509483909,684.1278823316969,676.2016324357799,677.5375366210938,14628445
2020-01-27 00:00:00+05:30,674.5762817936037,678.8288097703885,670.1678160991427,670.8580322265625,13387750
2020-01-28 00:00:00+05:30,671.7708247894806,672.3942783497732,651.7326219117568,655.3617553710938,24532236
2020-01-29 00:00:00+05:30,656.385997983268,665.4477454950623,651.9330633649719,658.96875,24746565
2020-01-30 00:00:00+05:30,658.5902371528151,658.9019342560167,641.2237800875757,642.8936157226562,22402689
2020-01-31 00:00:00+05:30,647.0125691802425,647.123919300985,626.6181376421537,628.5996704101562,34750310
2020-02-03 00:00:00+05:30,610.0086294911721,623.3897268292178,606.9583616221806,616.9552001953125,30712290
2020-02-04 00:00:00+05:30,623.4119950902905,637.8840627653415,622.4323756025095,635.1677856445312,25383901
2020-02-05 00:00:00+05:30,638.9526598272524,646.9234370233874,636.9043647870463,645.0086669921875,18472100
2020-02-06 00:00:00+05:30,647.5024215657478,653.2466727335321,641.268301219584,649.1499633789062,15538577
2020-02-07 00:00:00+05:30,646.1218993889739,646.7230591514594,636.0137118794914,638.3960571289062,12209212
2020-02-10 00:00:00+05:30,635.8802065407942,643.6728717218461,628.0653070065835,639.2644653320312,15142476
2020-02-11 00:00:00+05:30,644.5188995976021,652.8904307204514,643.4724582072458,646.9012451171875,13999816
2020-02-12 00:00:00+05:30,648.4153034245885,656.742306925112,647.9031998730488,654.7161865234375,13533565
2020-02-13 00:00:00+05:30,658.0335539553153,658.0335539553153,651.2873305313852,656.4304809570312,13565659
2020-02-14 00:00:00+05:30,657.8109261027595,668.5870368609382,647.0570496970056,662.4197387695312,21227841
2020-02-17 00:00:00+05:30,663.0430895240688,670.6798756802237,656.4972728187931,658.2561645507812,13149130
2020-02-18 00:00:00+05:30,657.2097556655767,657.2097556655767,648.97180932506,653.4247436523438,11127161
2020-02-19 00:00:00+05:30,658.7460229239962,670.813509728984,656.8535465958774,669.6334838867188,14084409
2020-02-20 00:00:00+05:30,666.605445844099,671.5036613641485,660.7275515499585,661.6849365234375,16892268
2020-02-24 00:00:00+05:30,654.4711971958799,657.699577615814,641.0233376549481,643.4279174804688,21370214
2020-02-25 00:00:00+05:30,646.3001152119884,646.3001152119884,627.864922735704,630.71484375,27745062
2020-02-26 00:00:00+05:30,627.8648537048206,628.9112950285784,617.7789594939649,619.8495483398438,29362748
2020-02-27 00:00:00+05:30,618.0683364567957,620.6510881290094,609.6077499205786,617.2891235351562,25054993
2020-02-28 00:00:00+05:30,603.3291656588368,604.2643163833105,590.0148903377343,591.6401977539062,39315769
2020-03-02 00:00:00+05:30,603.4182603911414,609.6078528086264,579.3724007114388,586.0740966796875,29500495
2020-03-03 00:00:00+05:30,592.1077777316948,602.8838887991839,588.6789907987993,597.96337890625,27398798
2020-03-04 00:00:00+05:30,602.0378717145262,602.8393785511545,582.400359715697,596.5607299804688,22105261
2020-03-05 00:00:00+05:30,602.1269086434213,604.6873667976507,581.5543059975552,583.8475952148438,30510390
2020-03-06 00:00:00+05:30,565.5236515774449,573.6057788366949,552.654658716733,565.9689331054688,33734039
2020-03-09 00:00:00+05:30,552.1870935973562,552.6101407818697,487.59719353402716,496.12457275390625,88187018
2020-03-11 00:00:00+05:30,493.3860202311153,524.7569973633897,493.3860202311153,513.669189453125,59578576
2020-03-12 00:00:00+05:30,483.14423842846696,490.26892105164063,466.98004375854214,473.3477478027344,55970485
2020-03-13 00:00:00+05:30,444.40366683588684,507.6354328669012,419.64532802906,492.1837463378906,73297403
2020-03-16 00:00:00+05:30,472.2567802513006,480.7841591374453,447.5206784786443,452.28533935546875,38482258
2020-03-17 00:00:00+05:30,466.3343737158094,472.0118916262875,446.7191870864638,448.8565979003906,45445979
2020-03-18 00:00:00+05:30,456.560224275454,461.2803576562569,427.9278160593616,431.26751708984375,44730415
2020-03-19 00:00:00+05:30,409.715250893795,430.5995508438921,397.29153849959346,408.64654541015625,61404010
2020-03-20 00:00:00+05:30,418.35394359459445,460.8350229658722,414.123649892298,453.28729248046875,63360475
2020-03-23 00:00:00+05:30,407.9785404343475,423.02950129195114,389.9218699453738,393.662353515625,40670949
2020-03-24 00:00:00+05:30,414.1236252972025,431.9353918898189,398.8945807634273,420.090576171875,45734887
2020-03-25 00:00:00+05:30,429.17456609975056,512.7785178891949,428.9296612692312,481.9196472167969,73130298
2020-03-26 00:00:00+05:30,487.9534251497577,497.34913321338615,464.15244304869213,474.772705078125,45744488
2020-03-27 00:00:00+05:30,487.59718710077345,493.0742985498193,465.86682419167437,474.5055236816406,41657940
2020-03-30 00:00:00+05:30,463.37314933459606,478.6021925482373,454.20008305192664,458.8533935546875,30229866
2020-03-31 00:00:00+05:30,478.2237318418846,503.09338839129396,466.6683494310366,495.9464416503906,44292810
2020-04-01 00:00:00+05:30,499.7314374197435,500.7778787446454,465.42154418897144,481.1181640625,41597459
2020-04-03 00:00:00+05:30,505.1640473665368,505.1640473665368,470.36428521360847,479.7822570800781,41367807
2020-04-07 00:00:00+05:30,490.7587797499459,540.587180545846,489.82365880229355,537.0693969726562,54373624
2020-04-08 00:00:00+05:30,525.447103518034,547.2665489797837,516.5412365296276,530.857421875,49880330
2020-04-09 00:00:00+05:30,540.5871800325931,548.9587106749909,531.2360300150857,543.2366943359375,33032857
2020-04-13 00:00:00+05:30,536.1120125498173,541.0325221376103,525.4471928092958,529.5216674804688,23673784
2020-04-15 00:00:00+05:30,533.0394274350746,550.3836477833194,508.97127785494433,512.0215454101562,35321842
2020-04-16 00:00:00+05:30,512.0216140957893,528.7646769192855,509.8619687316648,520.1259765625,37455706
2020-04-17 00:00:00+05:30,541.477788467049,547.7119081332823,531.0801379395491,545.0401000976562,33269335
2020-04-20 00:00:00+05:30,545.9307453957434,559.7348298724658,535.2436911572639,553.8569946289062,36030932
2020-04-21 00:00:00+05:30,538.8059664932713,557.5083250081677,518.3224819342147,550.9848022460938,61371628
2020-04-22 00:00:00+05:30,587.7883765401166,616.6879797457742,578.8825082607582,607.2031860351562,142683366
2020-04-23 00:00:00+05:30,608.8730174165447,617.1109625507321,602.6166045822772,610.4537963867188,65464502
2020-04-24 00:00:00+05:30,601.2140598103026,665.692673747736,599.9004494609227,630.9819946289062,134986308
2020-04-27 00:00:00+05:30,638.5519000387314,656.8089776563307,633.6536843523593,636.659423828125,58482901
2020-04-28 00:00:00+05:30,645.6766910891598,648.1035053145215,619.9164097345322,635.947021484375,78453401
2020-04-29 00:00:00+05:30,643.405607041887,647.3019093275574,632.3177410324345,635.4125366210938,37494672
2020-04-30 00:00:00+05:30,647.4355395070829,665.6926172797448,640.3553848329962,652.8013305664062,71345899
2020-05-04 00:00:00+05:30,641.2237145072914,652.3560500195231,631.1822890196224,639.0863037109375,53456868
2020-05-05 00:00:00+05:30,647.3241484004577,658.590066606652,644.4297000056915,650.4188842773438,44903763
2020-05-06 00:00:00+05:30,651.9108178555344,661.2397341507669,643.6728711176166,650.463623046875,40489094
2020-05-07 00:00:00+05:30,647.9031324834183,674.0196380436263,643.4501981639638,671.0361328125,50026966
2020-05-08 00:00:00+05:30,687.9795431758226,703.5202838378564,684.4617003890888,695.4605102539062,84262770
2020-05-11 00:00:00+05:30,703.5649156731971,719.1502462326481,700.1361881322265,702.1400146484375,67085063
2020-05-12 00:00:00+05:30,696.79641276918,698.3772514173569,652.3560664564766,658.7014770507812,100683202
2020-05-13 00:00:00+05:30,686.4096865474885,686.4096865474885,653.5950534044931,672.677001953125,66430125
2020-05-14 00:00:00+05:30,660.3377943598729,672.7893884091039,642.8291930409412,645.4813232421875,49266771
2020-05-15 00:00:00+05:30,649.0999085460102,659.3039301915819,636.1089238922658,656.0224609375,62152260
2020-05-18 00:00:00+05:30,660.7873261418357,666.181474909855,641.9076865534937,647.6389770507812,62796089
2020-05-19 00:00:00+05:30,654.9436803175768,657.0564195102567,630.7822503273412,633.3219604492188,42315854
2020-05-20 00:00:00+05:30,633.8163858969135,650.3810366625504,626.1746060014038,644.4699096679688,55320985
2020-05-21 00:00:00+05:30,645.0543356579491,656.9440077710722,640.559191364533,647.8638305664062,39167981
2020-05-22 00:00:00+05:30,652.6061872445827,655.3931503743523,641.233434844536,643.5034790039062,37828973
2020-05-26 00:00:00+05:30,650.9654432802158,651.6621989470918,636.6483627789014,640.1321411132812,33216635
2020-05-27 00:00:00+05:30,643.2562252592883,653.5950802585778,634.7154397533718,649.7966918945312,35667956
2020-05-28 00:00:00+05:30,654.0446253357239,665.1701253155293,651.3475506452044,661.7987670898438,40126278
