Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-23 00:00:00+05:30,587.248887040562,590.4929519914465,582.9865967313965,589.5457763671875,11508920,0.0,0.0
2020-01-24 00:00:00+05:30,590.0904878830103,593.8791908549719,586.8227200074896,589.40380859375,11831756,0.0,0.0
2020-01-27 00:00:00+05:30,584.8809389292223,584.8809389292223,573.8700224675994,574.5567016601562,18888552,0.0,0.0
2020-01-28 00:00:00+05:30,577.2088623646235,581.4711527758164,574.5804268199824,579.2926025390625,13412158,0.0,0.0
2020-01-29 00:00:00+05:30,580.2871913795456,588.1960850182678,578.8427253732511,585.2835083007812,13788350,0.0,0.0
2020-01-30 00:00:00+05:30,586.7516319136959,586.7516319136959,576.4510963819321,580.6423950195312,12111984,0.0,0.0
2020-01-31 00:00:00+05:30,583.1996731083684,586.2070018867788,577.8955128734751,580.7607421875,11178268,0.0,0.0
2020-02-03 00:00:00+05:30,566.8846757962867,567.3345611447334,557.7444068549465,564.8956298828125,13077010,0.0,0.0
2020-02-04 00:00:00+05:30,567.3581594243379,584.4073194738172,567.3581594243379,582.4182739257812,20897704,0.0,0.0
2020-02-05 00:00:00+05:30,584.8336294451086,591.0376185260882,581.2343734585951,589.4511108398438,18020682,0.0,0.0
2020-02-06 00:00:00+05:30,589.4510640616896,591.3690599560683,585.9228002816666,587.1541748046875,11827550,0.0,0.0
2020-02-07 00:00:00+05:30,590.0903671169963,590.5639548915685,583.2706916009547,588.2907104492188,6815448,0.0,0.0
2020-02-10 00:00:00+05:30,588.6459526743174,588.6459526743174,580.6423648340666,587.3909912109375,9219834,0.0,0.0
2020-02-11 00:00:00+05:30,588.8116806131641,594.3526342382339,586.3253448922471,587.532958984375,11613520,0.0,0.0
2020-02-12 00:00:00+05:30,589.7115734966399,593.3582346641225,589.1669937125963,591.51123046875,6297930,0.0,0.0
2020-02-13 00:00:00+05:30,596.673238919678,596.673238919678,584.2178575291418,587.911865234375,9112140,0.0,0.0
2020-02-14 00:00:00+05:30,588.7642950823292,591.2269861835692,575.4091430350544,577.46923828125,14688858,0.0,0.0
2020-02-17 00:00:00+05:30,580.1450820402947,583.9337846168844,575.1487073930117,576.4274291992188,10152690,0.0,0.0
2020-02-18 00:00:00+05:30,576.3089902877083,577.06671918566,569.9629023717208,574.5803833007812,10529116,0.0,0.0
2020-02-19 00:00:00+05:30,578.9611110497709,582.513019706518,574.8882673522369,581.1869506835938,10012268,0.0,0.0
2020-02-20 00:00:00+05:30,582.5130422467998,582.5130422467998,574.9829840409186,576.4037475585938,11123414,0.0,0.0
2020-02-24 00:00:00+05:30,572.5439902897593,575.2908228585611,568.3054022887617,573.017578125,16568084,0.0,0.0
2020-02-25 00:00:00+05:30,570.1997004329769,572.5676393882633,567.3581736866331,568.4474487304688,13886680,0.0,0.0
2020-02-26 00:00:00+05:30,567.1214166243225,570.5312258169903,561.5094124980089,567.9501953125,13814786,0.0,0.0
2020-02-27 00:00:00+05:30,565.9374182644348,569.489326747266,559.3071890964833,568.0448608398438,20655098,0.0,0.0
2020-02-28 00:00:00+05:30,556.7024777583055,561.201562010712,554.1450919894718,557.720703125,24313056,0.0,0.0
2020-03-02 00:00:00+05:30,568.4000001906555,568.8499432443219,552.2743718262025,558.6441040039062,14664898,0.0,0.0
2020-03-03 00:00:00+05:30,556.4657366475143,561.3673594464186,553.1506216206781,559.6861572265625,22369550,0.0,0.0
2020-03-04 00:00:00+05:30,558.0522006667385,558.833632138287,536.6223516377066,544.0813598632812,34288870,0.0,0.0
2020-03-05 00:00:00+05:30,546.0467512820113,551.7298050681208,541.1924761730429,545.2653198242188,19549708,0.0,0.0
2020-03-06 00:00:00+05:30,532.786261814301,540.316319210145,521.4201548955959,537.4747924804688,23053566,0.0,0.0
2020-03-09 00:00:00+05:30,525.6825337487523,529.66068340419,504.371079677857,524.4038696289062,34420590,0.0,0.0
2020-03-11 00:00:00+05:30,523.3145209195276,530.4183379455845,517.1578794969449,527.4821166992188,35538240,0.0,0.0
2020-03-12 00:00:00+05:30,509.10687137657914,511.4748103132144,475.2216709744296,483.6752014160156,59000770,0.0,0.0
2020-03-13 00:00:00+05:30,464.13972221452224,512.1615082677355,435.32191586076743,506.6442565917969,66342364,0.0,0.0
2020-03-16 00:00:00+05:30,490.1634119366812,491.1105876119212,471.219898431882,473.3510437011719,31986322,0.0,0.0
2020-03-17 00:00:00+05:30,477.3764904665349,478.32366604285744,452.1342671386415,461.7954406738281,42676838,0.0,0.0
2020-03-18 00:00:00+05:30,466.484052312466,470.2727552754099,409.65350786830777,415.2892150878906,61181406,0.0,0.0
2020-03-19 00:00:00+05:30,401.1288983050212,435.67713682679727,376.50233075855004,424.12158203125,67220048,0.0,0.0
2020-03-20 00:00:00+05:30,414.38934181029646,433.14340788887984,390.4968305499615,418.10699462890625,88637464,0.0,0.0
2020-03-23 00:00:00+05:30,376.3128921030309,397.22180713467804,362.2947033776795,365.3966979980469,50276954,0.0,0.0
2020-03-24 00:00:00+05:30,376.62070252521124,383.6061226600706,349.86299150015697,363.5733642578125,61057272,0.0,0.0
2020-03-25 00:00:00+05:30,364.8757175147829,410.8137330098405,357.6771773468276,405.746337890625,47228042,0.0,0.0
2020-03-26 00:00:00+05:30,412.0687471848041,444.0833008932357,398.2873532998881,426.7499694824219,57043156,0.0,0.0
2020-03-27 00:00:00+05:30,447.51679250707997,468.2125849223154,413.0159043103058,428.33648681640625,55235936,0.0,0.0
2020-03-30 00:00:00+05:30,416.75727302870723,420.0723877005265,392.13070689519276,393.85931396484375,39268444,0.0,0.0
2020-03-31 00:00:00+05:30,404.3492245272902,413.7262564132148,396.866543685209,408.185302734375,35211092,0.0,0.0
2020-04-01 00:00:00+05:30,409.10881994288405,409.10881994288405,388.3420059433593,392.9121398925781,29103504,0.0,0.0
2020-04-03 00:00:00+05:30,399.2345401473123,399.70812797666855,383.6061417785563,385.429443359375,34996280,0.0,0.0
2020-04-07 00:00:00+05:30,413.9157401505629,429.68620822188024,400.3474380216403,424.38201904296875,60412638,0.0,0.0
2020-04-08 00:00:00+05:30,416.73361219107665,447.5404944115309,410.1744034746511,420.97222900390625,56219352,0.0,0.0
2020-04-09 00:00:00+05:30,432.3856797751441,440.86291331760424,421.4931599122434,438.0924072265625,44457146,0.0,0.0
2020-04-13 00:00:00+05:30,442.3310686439145,448.34564034769056,419.6935743381008,424.0268859863281,34158056,0.0,0.0
2020-04-15 00:00:00+05:30,440.6734653560616,440.6734653560616,399.23453121457277,408.8483581542969,57978752,0.0,0.0
2020-04-16 00:00:00+05:30,409.6534651387446,421.8246779187658,405.50957170526016,416.6388854980469,53854396,0.0,0.0
2020-04-17 00:00:00+05:30,433.33283252946575,435.7007715050366,420.1907712150475,431.1069641113281,55883462,0.0,0.0
2020-04-20 00:00:00+05:30,450.38202863591187,455.0942333496393,442.8046233171163,447.4694519042969,66232986,0.0,0.0
2020-04-21 00:00:00+05:30,438.06874645123276,442.33103695724475,430.0177532732101,436.48223876953125,33178006,0.0,0.0
2020-04-22 00:00:00+05:30,435.29826921581855,441.8574491550055,429.68623603919485,439.7736511230469,38289354,0.0,0.0
2020-04-23 00:00:00+05:30,442.8046029436081,453.93391649352765,432.1725508137539,452.252685546875,40901222,0.0,0.0
2020-04-24 00:00:00+05:30,441.8574412172651,453.8865835478693,438.54232643857176,444.2490539550781,33284568,0.0,0.0
2020-04-27 00:00:00+05:30,447.6115545430124,453.41300553123114,438.6844064953877,440.29461669921875,27421072,0.0,0.0
2020-04-28 00:00:00+05:30,446.9721724701217,446.9721724701217,436.6479639199274,441.0997009277344,29441436,0.0,0.0
2020-04-29 00:00:00+05:30,442.80460969418954,470.1306325655098,442.3783690959177,462.7426452636719,55877778,0.0,0.0
2020-04-30 00:00:00+05:30,474.2508593129951,482.5859934672033,469.84646941798604,474.4402770996094,43793134,0.0,0.0
2020-05-04 00:00:00+05:30,453.46026774992276,454.644237117416,434.51675787003046,437.1214904785156,26722324,0.0,0.0
2020-05-05 00:00:00+05:30,444.22536178957523,447.06688862405014,430.04140122638694,431.651611328125,29672858,0.0,0.0
2020-05-06 00:00:00+05:30,435.22720397595276,449.9084263081122,428.9048181789834,448.2035217285156,33785846,0.0,0.0
2020-05-07 00:00:00+05:30,445.4093366633235,446.7353767542662,436.34011851196357,438.0687255859375,21831730,0.0,0.0
2020-05-08 00:00:00+05:30,446.11975432207817,447.0432564098975,438.16348422991985,439.9867858886719,20807484,0.0,0.0
2020-05-11 00:00:00+05:30,443.75176755695486,451.8027601380309,432.8592481825579,433.7117004394531,28550784,0.0,0.0
2020-05-12 00:00:00+05:30,426.7026367214937,430.680786073331,412.5423489795209,426.9631042480469,49568418,0.0,0.0
2020-05-13 00:00:00+05:30,450.3820252275569,454.64431568712365,436.69532541185623,439.3237609863281,44346966,0.0,0.0
2020-05-14 00:00:00+05:30,425.2818747852552,431.43851662513083,421.4931721145625,423.2454528808594,39554890,0.0,0.0
2020-05-15 00:00:00+05:30,421.7299547295974,422.6297831519755,414.38934350185036,420.6170349121094,24349628,0.0,0.0
2020-05-18 00:00:00+05:30,420.54601998851155,420.54601998851155,393.69358252571084,396.227294921875,46649964,0.0,0.0
2020-05-19 00:00:00+05:30,407.68803988874686,410.7426869335507,391.2308640881771,393.3857116699219,47460692,0.0,0.0
2020-05-20 00:00:00+05:30,396.1325084429772,409.1798461352874,394.1197603572423,405.9120788574219,40014306,0.0,0.0
2020-05-21 00:00:00+05:30,407.9722160774846,418.6516151860271,403.6388761454271,407.0723876953125,48478908,0.0,0.0
2020-05-22 00:00:00+05:30,402.54965032024086,412.16347736443464,394.52233092393,397.2691345214844,42047432,0.0,0.0
2020-05-26 00:00:00+05:30,405.8647410781913,412.8501610675768,401.9576417620944,403.6862487792969,38005152,0.0,0.0
2020-05-27 00:00:00+05:30,407.23817464619043,430.87018932741387,405.93580815185277,427.9576416015625,56025754,0.0,0.0
2020-05-28 00:00:00+05:30,435.7008120888158,449.908447265625,432.83561144259414,447.6589050292969,75488806,0.0,0.0
2020-05-29 00:00:00+05:30,447.0669218258737,452.2763880759633,437.334697476126,450.68988037109375,53025166,0.0,0.0
2020-06-01 00:00:00+05:30,461.74808616644845,471.21984178011917,457.5331433561633,467.7389831542969,39190230,0.0,0.0
2020-06-02 00:00:00+05:30,467.28907133285867,475.9557219818755,461.84281182759344,474.0613708496094,41623594,0.0,0.0
2020-06-03 00:00:00+05:30,483.05954953457444,495.49122911818483,480.90473085451634,484.1251220703125,50546088,0.0,0.0
2020-06-04 00:00:00+05:30,486.8720012429039,492.03406244167826,469.3728958968145,474.3929443359375,54275882,0.0,0.0
2020-06-05 00:00:00+05:30,475.0559265765521,493.667950866198,474.91385601288056,489.3819580078125,35195984,0.0,0.0
2020-06-08 00:00:00+05:30,502.0030693611453,505.15243980188677,476.6187747745198,481.11785888671875,49812664,0.0,0.0
2020-06-09 00:00:00+05:30,483.05956946011673,486.25628719919104,463.9029366352295,467.5732421875,61844146,0.0,0.0
2020-06-10 00:00:00+05:30,468.85199289620545,473.51682186938297,463.26366179228194,469.7281188964844,36497730,0.0,0.0
2020-06-11 00:00:00+05:30,466.4840151026413,468.09422529565535,457.012258450811,458.7171630859375,30897714,0.0,0.0
2020-06-12 00:00:00+05:30,439.4894935687484,467.2654305596224,439.4894935687484,465.4184265136719,42644876,0.0,0.0
2020-06-15 00:00:00+05:30,458.4329710785176,461.27449775875635,446.59327657752283,449.83734130859375,32009936,0.0,0.0
2020-06-16 00:00:00+05:30,461.748117949204,470.72261279198466,450.85559824373564,469.0413818359375,45399970,0.0,0.0
2020-06-17 00:00:00+05:30,468.37837623983796,473.0669074428646,460.9193677203461,463.7608947753906,36957838,0.0,0.0
2020-06-18 00:00:00+05:30,464.11607935701215,485.3801847591436,460.3273766683835,483.0359191894531,40870126,0.0,0.0
2020-06-19 00:00:00+05:30,482.088722986111,493.9520919935411,479.34191943493755,489.3819580078125,47877752,0.0,0.0
2020-06-22 00:00:00+05:30,492.27085798296577,495.3491789480895,484.85922561793393,487.2034912109375,29694474,0.0,0.0
2020-06-23 00:00:00+05:30,492.0577425460753,494.89926945201995,481.4256902585646,493.62060546875,28830512,0.0,0.0
2020-06-24 00:00:00+05:30,496.5568053903649,500.8190955653895,487.81913365596864,488.9794006347656,39429246,0.0,0.0
2020-06-25 00:00:00+05:30,483.959426063741,496.79364498690006,476.9029556737925,487.2034912109375,70646790,0.0,0.0
2020-06-26 00:00:00+05:30,493.00489948047465,503.42383107372194,486.8482580844649,500.3218078613281,39969138,0.0,0.0
2020-06-29 00:00:00+05:30,491.1106481030861,512.7062445963306,491.1106481030861,509.6042785644531,46005956,0.0,0.0
2020-06-30 00:00:00+05:30,508.6332810624773,510.7881286085143,500.25080039283444,504.7735290527344,35746130,0.0,0.0
2020-07-01 00:00:00+05:30,504.77360897345386,519.0522945133749,502.6188188972583,513.6533813476562,34846718,0.0,0.0
2020-07-02 00:00:00+05:30,516.3528763862364,526.2745191114437,513.9375320069659,515.9266357421875,36954496,0.0,0.0
2020-07-03 00:00:00+05:30,517.6314592299118,518.9575281785096,506.738939959749,508.6095886230469,27597254,0.0,0.0
2020-07-06 00:00:00+05:30,524.7114845950255,530.3708924638514,520.9464853931748,522.3672485351562,35558216,0.0,0.0
2020-07-07 00:00:00+05:30,525.3983684647952,526.4875858251261,517.65521873679,523.3856201171875,24349850,0.0,0.0
2020-07-08 00:00:00+05:30,524.2616979883546,532.7389312253459,523.314522382233,525.8482055664062,30056350,0.0,0.0
2020-07-09 00:00:00+05:30,529.4711611519176,535.0121152953822,524.3800922946875,532.7625732421875,20114484,0.0,0.0
2020-07-10 00:00:00+05:30,529.4238245358104,530.4183473749359,520.7334997816465,523.3618774414062,17562978,0.0,0.0
2020-07-13 00:00:00+05:30,525.6350586043309,527.1031690763947,507.354582901169,511.5931701660156,29922114,0.0,0.0
2020-07-14 00:00:00+05:30,503.23438932485243,506.2180156165715,497.26719455242556,501.45843505859375,26612674,0.0,0.0
2020-07-15 00:00:00+05:30,506.8336709933505,511.0012670090253,497.3145672016317,498.759033203125,20974394,0.0,0.0
2020-07-16 00:00:00+05:30,498.9958112918797,504.6078153200504,489.7371464128929,503.21075439453125,23662456,0.0,0.0
2020-07-17 00:00:00+05:30,501.5532691619154,522.8410213166592,501.1980782506949,520.2125854492188,28405738,0.0,0.0
2020-07-20 00:00:00+05:30,537.5221669572308,545.9994003595516,532.3837507560095,536.5986938476562,65124096,0.0,0.0
2020-07-21 00:00:00+05:30,545.5968039227769,548.3909254676531,537.0485217007565,539.203369140625,47512422,0.0,0.0
2020-07-22 00:00:00+05:30,539.1797630751033,542.021290153233,529.2581208183739,533.4256591796875,24718012,0.0,0.0
2020-07-23 00:00:00+05:30,532.7863031475329,541.7371246026141,528.6424096786076,535.3436889648438,20149122,0.0,0.0
2020-07-24 00:00:00+05:30,531.7917220922633,531.7917220922633,521.5385352402088,529.9920654296875,19598440,0.0,0.0
2020-07-27 00:00:00+05:30,520.8755685021828,522.3673817438901,509.27266655048254,511.2380676269531,37970094,0.0,0.0
2020-07-28 00:00:00+05:30,511.0011876200384,518.2944506088832,501.76622639798956,514.6241455078125,35596450,0.0,0.0
2020-07-29 00:00:00+05:30,511.94836939353434,515.5002775993174,499.89558400631284,504.1815185546875,33592086,0.0,0.0
2020-07-30 00:00:00+05:30,508.6333376902901,513.2034718863025,495.7043665966615,497.5750732421875,26956266,0.0,0.0
2020-07-31 00:00:00+05:30,500.9137801486832,500.9137801486832,483.0832172771503,489.1214904785156,37726696,0.0,0.0
2020-08-03 00:00:00+05:30,485.87737777143593,486.3509655689854,470.27268296658633,474.53497314453125,31783542,0.0,0.0
2020-08-04 00:00:00+05:30,477.3765030855376,502.50035903602105,475.0085640821371,493.312744140625,60306168,0.0,0.0
2020-08-05 00:00:00+05:30,496.29630713217466,500.01401757537576,483.0595513733578,486.6351623535156,33221360,0.0,0.0
2020-08-06 00:00:00+05:30,491.11057166842573,499.63515246884197,486.0195025792882,492.8628234863281,33646888,0.0,0.0
2020-08-07 00:00:00+05:30,490.09232405100107,495.9411218281457,483.3436978902163,494.3546142578125,24836784,0.0,0.0
2020-08-10 00:00:00+05:30,494.4257025592764,503.89745931328554,494.3310081161424,497.5750732421875,22172854,0.0,0.0
2020-08-11 00:00:00+05:30,496.5568652203703,507.21259194183745,496.5568652203703,505.1524963378906,20136148,0.0,0.0
2020-08-12 00:00:00+05:30,504.371058420924,504.8446462692065,496.3200650001205,503.75537109375,20666432,0.0,0.0
2020-08-13 00:00:00+05:30,505.76810816309927,507.37831837353264,500.34555054567113,501.55322265625,19892740,0.0,0.0
2020-08-14 00:00:00+05:30,504.7972645640739,504.7972645640739,486.51678643130293,489.90289306640625,20924512,0.0,0.0
2020-08-17 00:00:00+05:30,495.84646604229073,495.84646604229073,483.1543177737902,489.09783935546875,19561012,0.0,0.0
2020-08-18 00:00:00+05:30,486.8482080794486,502.78444746448366,484.00668157314834,500.345458984375,24040824,0.0,0.0
2020-08-19 00:00:00+05:30,504.3710247176938,506.6442693619533,500.2271313221259,505.1287536621094,17715624,0.0,0.0
2020-08-20 00:00:00+05:30,499.61142626690406,506.24165546400184,498.2143653819199,501.52947998046875,19216734,0.0,0.0
2020-08-21 00:00:00+05:30,504.56048129086855,515.6424479794565,504.1815879057319,514.150634765625,28924302,0.0,0.0
2020-08-24 00:00:00+05:30,514.3163168895124,531.8153618213412,514.1505727326426,529.021240234375,36779740,0.0,0.0
2020-08-25 00:00:00+05:30,529.9447567762272,533.7334592375407,523.8828097137209,530.2762451171875,27601738,0.0,0.0
2020-08-26 00:00:00+05:30,530.8919983558789,535.9830679208438,525.4457378910326,529.684326171875,25190062,0.0,0.0
2020-08-27 00:00:00+05:30,533.1651897600997,535.1068882558171,523.906524774149,526.677001953125,20645996,0.0,0.0
2020-08-28 00:00:00+05:30,526.6059266286294,532.7862704907259,518.5786366109733,527.8135986328125,38696610,0.0,0.0
2020-08-31 00:00:00+05:30,534.917488792034,544.0577576301962,521.2781352761166,528.4530029296875,38501166,0.0,0.0
2020-09-01 00:00:00+05:30,534.2069765784839,541.5949338413047,524.7352216746101,533.87548828125,28877884,0.0,0.0
2020-09-02 00:00:00+05:30,532.3601087623225,539.4165795299666,530.7498984552532,537.1196899414062,19761682,0.0,0.0
2020-09-03 00:00:00+05:30,538.5877152462028,542.7079059029746,534.2070281800104,535.5804443359375,19833362,0.0,0.0
2020-09-04 00:00:00+05:30,525.682402790353,532.9756657065822,523.030322951089,530.0867919921875,23661370,0.0,0.0
2020-09-07 00:00:00+05:30,528.6660828453123,530.1815406768401,520.4729908029005,525.9192504882812,17615466,0.0,0.0
2020-09-08 00:00:00+05:30,527.576796599215,529.8500411093245,522.3673309236393,526.8427124023438,14624918,0.0,0.0
2020-09-09 00:00:00+05:30,521.4202690489805,525.6825600766288,516.8027871023614,519.2891235351562,15728872,0.0,0.0
2020-09-10 00:00:00+05:30,522.3672745798925,523.2434003322638,513.3691075653704,516.4711303710938,15188088,0.0,0.0
2020-09-11 00:00:00+05:30,519.2652766656342,523.2434254144251,507.2124912901903,510.83544921875,20794730,0.0,0.0
2020-09-14 00:00:00+05:30,515.2635327342759,518.1050595692076,498.3801158945213,501.0321960449219,21650590,0.0,0.0
2020-09-15 00:00:00+05:30,505.7917690286008,509.6515211503377,501.10323825911115,506.9757385253906,16505110,0.0,0.0
2020-09-16 00:00:00+05:30,506.83366198587436,519.0522508698061,505.9575360808241,517.9393310546875,18710112,0.0,0.0
2020-09-17 00:00:00+05:30,513.3692562824361,518.1051350304291,510.5277290336404,513.1798095703125,18318686,0.0,0.0
2020-09-18 00:00:00+05:30,517.1578690147392,517.2525634487629,495.94111280255106,500.7243957519531,23481778,0.0,0.0
2020-09-21 00:00:00+05:30,499.63509610317334,507.3782445611491,493.241661224128,496.9356689453125,19842878,0.0,0.0
2020-09-22 00:00:00+05:30,499.185268712797,501.1269672278319,487.5586645161511,490.35284423828125,18620678,0.0,0.0
2020-09-23 00:00:00+05:30,495.3727980135847,499.6350878626499,489.85548903564904,495.96478271484375,16079828,0.0,0.0
2020-09-24 00:00:00+05:30,491.5841803560392,495.8464709371609,485.42753840553,487.98492431640625,19809510,0.0,0.0
2020-09-25 00:00:00+05:30,497.2672473425153,498.19072053460155,485.73539464491853,494.42572021484375,20321544,0.0,0.0
2020-09-28 00:00:00+05:30,496.7699200515837,501.52950076111574,493.78635147587335,499.2562561035156,16152422,0.0,0.0
2020-09-29 00:00:00+05:30,501.0559067185484,506.69161326180074,497.74079202381324,503.21075439453125,12644446,0.0,0.0
2020-09-30 00:00:00+05:30,502.0030764299831,514.7426000261162,498.2143739663606,510.8117980957031,18813842,0.0,0.0
2020-10-01 00:00:00+05:30,516.2580935562258,525.6825031478362,516.2580935562258,524.238037109375,21203080,0.0,0.0
2020-10-05 00:00:00+05:30,526.629633942416,536.1013899485746,526.156046142108,527.7425537109375,16940126,0.0,0.0
2020-10-06 00:00:00+05:30,537.5458522321513,543.6787910802993,533.3545539789349,541.831787109375,19371990,0.0,0.0
2020-10-07 00:00:00+05:30,542.2107524263344,551.6588071080581,538.753537924245,550.427490234375,21248778,0.0,0.0
2020-10-08 00:00:00+05:30,558.8336375702047,569.7261576245393,550.9483886643206,564.4219970703125,35060674,0.0,0.0
2020-10-09 00:00:00+05:30,568.7789683314858,585.8281297469175,564.350933803847,584.1942749023438,44972388,0.0,0.0
2020-10-12 00:00:00+05:30,583.2470075456893,588.5511671386101,570.957370938148,574.769775390625,19220546,0.0,0.0
2020-10-13 00:00:00+05:30,574.6514615247294,578.9373965283816,565.9374342386844,567.5712890625,18353952,0.0,0.0
2020-10-14 00:00:00+05:30,566.1980055233097,575.0777781551355,556.7025455312693,573.751708984375,22582918,0.0,0.0
2020-10-15 00:00:00+05:30,575.0303029100788,576.3563719189317,551.2562176775979,553.7425537109375,28246896,0.0,0.0
2020-10-16 00:00:00+05:30,558.8336455446905,569.9629596720636,555.5185306982389,567.99755859375,25822848,0.0,0.0
2020-10-19 00:00:00+05:30,584.8809468387893,584.8809468387893,564.8008120814739,569.9866333007812,42359556,0.0,0.0
2020-10-20 00:00:00+05:30,571.8572699084973,581.281678713912,571.0995409888332,579.6477661132812,27411978,0.0,0.0
2020-10-21 00:00:00+05:30,582.7972436328096,592.4584481138976,578.5822998657982,590.4219970703125,35640752,0.0,0.0
2020-10-22 00:00:00+05:30,587.2251180091838,591.9846981063613,579.1978286272638,584.0758056640625,21913060,0.0,0.0
2020-10-23 00:00:00+05:30,588.9064910130453,591.2507277442996,583.081337338208,585.2598876953125,15866230,0.0,0.0
2020-10-26 00:00:00+05:30,582.4182890828363,588.1960370144519,570.4838420510097,573.4674682617188,19571976,0.0,0.0
2020-10-27 00:00:00+05:30,580.6186781144091,585.3545564024548,567.2871691713575,583.9811401367188,24317780,0.0,0.0
2020-10-28 00:00:00+05:30,581.5658339559128,583.4601852065834,569.0157569202192,572.851806640625,16571186,0.0,0.0
2020-10-29 00:00:00+05:30,568.5894962307826,570.4127976829093,558.1232175029422,562.243408203125,23060024,0.0,0.0
2020-10-30 00:00:00+05:30,560.0413047538221,567.973900810896,557.1050255565358,560.514892578125,11522716,0.0,0.0
2020-11-02 00:00:00+05:30,565.6295310832044,580.1450075276274,557.6495888683928,575.5275268554688,21926080,0.0,0.0
2020-11-03 00:00:00+05:30,580.8317775553417,592.3399850790447,580.3818922361537,591.013916015625,28164230,0.0,0.0
2020-11-04 00:00:00+05:30,592.9318723599285,598.9938187800234,582.512941695457,595.4892578125,23404822,0.0,0.0
2020-11-05 00:00:00+05:30,599.562178822435,604.2980570121856,593.0976935312227,601.07763671875,21433928,0.0,0.0
2020-11-06 00:00:00+05:30,599.6805625400184,620.4000291628225,599.3253716836275,619.287109375,35705724,0.0,0.0
2020-11-09 00:00:00+05:30,622.8627266687505,637.4255532777373,622.8627266687505,634.8682250976562,26288440,0.0,0.0
2020-11-10 00:00:00+05:30,642.6586806298552,660.6550180387974,640.0776500995573,660.0156860351562,41517356,0.0,0.0
2020-11-11 00:00:00+05:30,662.9756001906362,670.0320702645637,649.0521067328153,658.2633666992188,36116194,0.0,0.0
2020-11-12 00:00:00+05:30,652.3197851825893,657.6003002120964,644.0793466848613,649.6203002929688,27053948,0.0,0.0
2020-11-13 00:00:00+05:30,648.2470477549742,648.2470477549742,637.9228098899588,643.5111694335938,22472480,0.0,0.0
2020-11-14 00:00:00+05:30,647.7735081094111,651.1596151122721,646.5421334054408,648.6732788085938,1835066,0.0,0.0
2020-11-17 00:00:00+05:30,656.298121836649,668.9902426165448,653.8354301192207,667.0248413085938,31059900,0.0,0.0
2020-11-18 00:00:00+05:30,664.4436392500219,672.0210435465297,662.5729906887243,667.14306640625,18862776,0.0,0.0
2020-11-19 00:00:00+05:30,658.14492720945,662.7624081519232,647.8680953131696,650.8753662109375,20266882,0.0,0.0
2020-11-20 00:00:00+05:30,650.070363791555,667.0011291667048,646.4711077495306,664.7515869140625,20405362,0.0,0.0
2020-11-23 00:00:00+05:30,670.1267175383426,674.2232634515739,651.3489502514798,660.4655151367188,25246636,0.0,0.0
2020-11-24 00:00:00+05:30,666.8116241633022,684.334372809639,663.9937998702551,681.1139526367188,40154400,0.0,0.0
2020-11-25 00:00:00+05:30,687.3180076712156,693.5219963829492,661.6021666174429,664.3489990234375,24152602,0.0,0.0
2020-11-26 00:00:00+05:30,670.1267335648304,678.1777261235598,656.8662752328055,675.64404296875,27943126,0.0,0.0
2020-11-27 00:00:00+05:30,678.0830226949529,684.8079462068822,670.3872210864731,682.3689575195312,17994580,0.0,0.0
2020-12-01 00:00:00+05:30,682.3689490895632,686.2287011031041,675.0993881452553,678.7933959960938,17147574,0.0,0.0
